Latitude,Longitude,name_en
49.86668,19.676361,Kalwaria Zebrzydowska: the Mannerist Architectural and Park Landscape Complex and Pilgrimage Park
49.75,21.23333333,Wooden Churches of Southern Ma?opolska
51.05427778,16.19594444,Churches of Peace in Jawor and ?widnica
51.10694722,17.07701389,Centennial Hall in Wroc?aw
50.44269722,18.85122778,Tarnowskie G¨®ry Lead-Silver-Zinc Mine and its Underground Water Management System
50.96797222,21.50230556,Krzemionki Prehistoric Striped Flint Mining Region
38.655,-27.22,Central Zone of the Town of Angra do Heroismo in the Azores
38.69194,-9.21583,Monastery of the Hieronymites and Tower of Bel¨¦m in Lisbon
39.65778,-8.82694,Monastery of Batalha
39.60472,-8.4175,Convent of Christ in Tomar
38.57306,-7.90778,Historic Centre of ?vora
39.55,-8.97667,Monastery of Alcoba?a
38.78333,-9.41667,Cultural Landscape of Sintra
41.14166667,-8.616666667,"Historic Centre of Oporto, Luiz I Bridge and Monastery of Serra do Pilar"
32.76666667,-17.0,Laurisilva of Madeira
41.443,-8.292777778,Historic Centre of Guimar?es and Couros Zone
41.10166667,-7.798888889,Alto Douro Wine Region
38.51344444,-28.54116667,Landscape of the Pico Island Vineyard Culture
38.88061944,-7.163322222,Garrison Border Town of Elvas and its Fortifications
40.20781111,-8.425775,University of Coimbra ¨C Alta and Sofia
38.93716667,-9.325527778,"Royal Building of <i>Mafra</i> ¨C Palace, Basilica, Convent, <i>Cerco</i> Garden and Hunting Park (<i>Tapada</i>)"
41.55494444,-8.377027778,Sanctuary of Bom Jesus do Monte in Braga
25.97805556,51.02972222,Al Zubarah Archaeological Site
35.791498,129.349029,Seokguram Grotto and Bulguksa Temple
35.801672,128.098711,"Haeinsa Temple Janggyeong Panjeon, the Depositories for the <I>Tripitaka Koreana</I> Woodblocks"
37.57472222,126.9936111,Jongmyo Shrine
37.57888889,126.9911111,Changdeokgung Palace Complex
37.27222,127.00833,Hwaseong Fortress
35.78889,129.22667,Gyeongju Historic Areas
34.96667,126.92917,"Gochang, Hwasun and Ganghwa Dolmen Sites"
33.46888889,126.7202778,Jeju Volcanic Island and Lava Tubes
37.19722222,128.4527778,Royal Tombs of the Joseon Dynasty
36.53916667,128.5166667,Historic Villages of Korea: Hahoe and Yangdong
37.47888889,127.1811111,Namhansanseong
36.46194444,127.1272222,Baekje Historic Areas
36.72729722,128.8434278,"Seowon, Korean Neo-Confucian Academies"
36.54194444,127.8333333,"Sansa, Buddhist Mountain Monasteries in Korea"
34.82882222,126.1044444,"Getbol, Korean Tidal Flats"
35.23726389,128.873725,Gaya Tumuli
45.08333,29.5,Danube Delta
46.13583333,24.77305556,Villages with Fortified Churches in Transylvania
45.16972222,24.00722222,Monastery of Horezu
47.77833333,25.71277778,Churches of Moldavia
46.21777778,24.79222222,Historic Centre of Sighi?oara
47.82083333,24.05583333,Wooden Churches of Maramure?
45.62305556,23.31194444,Dacian Fortresses of the Orastie Mountains
45.03827778,23.27877778,Br?ncu?i Monumental Ensemble of T?rgu Jiu
46.30611111,23.13055556,Ro?ia Montan? Mining Landscape
47.18078889,23.15941111,Frontiers of the Roman Empire ¨C Dacia
59.95,30.31833,Historic Centre of Saint Petersburg and Related Groups of Monuments
62.06758333,35.22436111,Kizhi Pogost
55.75402778,37.62041667,"Kremlin and Red Square, Moscow"
58.53333,31.28333,Historic Monuments of Novgorod and Surroundings
65.08333333,35.66666667,Cultural and Historic Ensemble of the Solovetsky Islands
56.15,40.41666667,White Monuments of Vladimir and Suzdal
55.65556,37.67389,"Church of the Ascension, Kolomenskoye"
56.31035,38.1312,Architectural Ensemble of the Trinity Sergius Lavra in Sergiev Posad
63.62583333,58.9525,Virgin Komi Forests
53.17361111,107.6625,Lake Baikal
56.33333333,158.5,Volcanoes of Kamchatka
46.68333333,136.6611111,Central Sikhote-Alin
50.46666667,86.0,Golden Mountains of Altai
44.0,40.0,Western Caucasus
55.79945266,49.10646024,Historic and Architectural Complex of the Kazan Kremlin
54.97888889,49.05638889,Bolgar Historical and Archaeological Complex
59.95,38.56666667,Ensemble of the Ferapontov Monastery
71.18888889,-179.7152778,Natural System of Wrangel Island Reserve
42.05583333,48.28277778,"Citadel, Ancient City and Fortress Buildings of Derbent"
55.72611111,37.55508333,Ensemble of the Novodevichy Convent
57.65278,39.87611,Historical Centre of the City of Yaroslavl
69.04694444,94.15805556,Putorana Plateau
60.66666667,127.0,Lena Pillars Nature Park
57.80719444,28.32855556,Churches of the Pskov School of Architecture
55.77027778,48.65277778,Assumption Cathedral and Monastery of the town-island of Sviyazhsk
61.7299,36.01263889,Petroglyphs of Lake Onega and the White Sea
55.79090833,49.11909722,Astronomical Observatories of Kazan Federal University
61.928,38.17261111,Cultural Landscape of Kenozero Lake
-2.455527778,29.56772222,"Memorial sites of the Genocide: Nyamata, Murambi, Gisozi and Bisesero"
-2.5553,29.24733333,Nyungwe National Park
17.34694,-62.83722,Brimstone Hill Fortress National Park
13.80708333,-61.07036111,Pitons Management Area
43.93277778,12.45194444,San Marino Historic Centre and Mount Titano
26.78361111,37.955,Hegra Archaeological Site (al-Hijr / Mad¨¡ ? in ?¨¡li?)
24.73413333,46.57246667,At-Turaif District in ad-Dir'iyah
21.48388889,39.1875,"Historic Jeddah, the Gate to Makkah"
28.01055556,40.91305556,Rock Art in the Hail Region of Saudi Arabia
25.40216667,49.63056944,"Al-Ahsa Oasis, an Evolving Cultural Landscape"
18.31671111,44.54533611,?im¨¡ Cultural Area
19.36388889,45.59833333,¡®Uruq Bani Ma¡¯arid
19.76491667,45.16338889,The Cultural Landscape of Al-Faw Archaeological Area
16.414602,-16.237906,Djoudj National Bird Sanctuary
14.66722,-17.40083,Island of Gor¨¦e
12.841271,-12.899781,Niokolo-Koba National Park
16.02778,-16.50444,Island of Saint-Louis
13.83527778,-16.49861111,Saloum Delta
12.59333333,-12.84583333,"Bassari Country: Bassari, Fula and Bedik Cultural Landscapes"
43.11889,20.42278,Stari Ras and Sopo?ani
43.48652778,20.53166667,Studenica Monastery
42.66111111,20.26555556,Medieval Monuments in Kosovo
43.89930556,22.18611111,"Gamzigrad-Romuliana, Palace of Galerius"
-9.416666667,46.41666667,Aldabra Atoll
-4.32917,55.7375,Vall¨¦e de Mai Nature Reserve
1.315277778,103.8161111,Singapore Botanic Gardens
48.46111,18.9,Historic Town of Bansk¨¢ ?tiavnica and the Technical Monuments in its Vicinity
48.99944444,20.7675,"Levo?a, Spi?sk? Hrad and the Associated Cultural Monuments"
49.03916667,19.27833333,Vlkol¨ªnec
49.29277778,21.27555556,Bardejov Town Conservation Reserve
49.33611111,19.55833333,Wooden Churches of the Slovak part of the Carpathian Mountain Area
45.66667,14.0,?kocjan Caves
46.04333333,14.50222222,The works of Jo?e Ple?nik in Ljubljana ¨C Human Centred Urban Design
-11.68333,160.33333,East Rennell
-27.83889,32.55,iSimangaliso Wetland Park
-24.15861,29.17694,Fossil Hominid Sites of South Africa
-33.8,18.36666667,Robben Island
-34.36111111,18.475,Cape Floral Region Protected Areas
-22.1925,29.23889,Mapungubwe Cultural Landscape
-26.86,27.26,Vredefort Dome
-28.6,17.20388889,Richtersveld Cultural and Botanical Landscape
-25.68761111,20.37458333,?Khomani Cultural Landscape
-25.97388889,31.01388889,Barberton Makhonjwa Mountains
-25.74069167,28.21179167,"Human Rights, Liberation and Reconciliation: Nelson Mandela Legacy Sites"
-32.38638889,18.4525,The Emergence of Modern Human Behaviour: The Pleistocene Occupation Sites of South Africa
43.38252778,-4.116166667,Cave of Altamira and Paleolithic Cave Art of Northern Spain
40.94847222,-4.11675,Old Town of Segovia and its Aqueduct
43.36262,-5.84303,Monuments of Oviedo and the Kingdom of the Asturias
37.87919444,-4.779722222,Historic Centre of Cordoba
37.17677778,-3.589916667,"Alhambra, Generalife and Albayz¨ªn, Granada"
42.34073333,-3.704011111,Burgos Cathedral
40.58911111,-4.14775,"Monastery and Site of the Escurial, Madrid"
41.41338,2.152972,Works of Antoni Gaud¨ª
42.88076,-8.54468,Santiago de Compostela (Old Town)
40.65645,-4.70012,Old Town of ?vila with its Extra-Muros Churches
40.34389,-1.10722,Mudejar Architecture of Aragon
39.85694444,-4.024444444,Historic City of Toledo
28.12625,-17.23722222,Garajonay National Park
40.96525,-5.6645,Old City of Salamanca
37.38384,-5.99155,"Cathedral, Alc¨¢zar and Archivo de Indias in Seville"
39.47444,-6.37,Old Town of C¨¢ceres
38.91113889,1.435194444,"Ibiza, Biodiversity and Culture"
41.38083,1.0825,Poblet Monastery
38.01131,-3.37122,Renaissance Monumental Ensembles of ?beda and Baeza
38.91611,-6.33778,Archaeological Ensemble of M¨¦rida
39.45285,-5.3275,Royal Monastery of Santa Mar¨ªa de Guadalupe
43.335,-6.414722222,Routes of Santiago de Compostela: <i>Camino Franc¨¦s</i> and Routes of Northern Spain
36.9477,-6.358861,Do?ana National Park
40.07662,-2.13174,Historic Walled Town of Cuenca
39.47441667,-0.378444444,La Lonja de la Seda de Valencia
42.46939,-6.77075,Las M¨¦dulas
41.38778,2.175,"Palau de la M¨²sica Catalana and Hospital de Sant Pau, Barcelona"
42.32586,-2.86496,San Mill¨¢n Yuso and Suso Monasteries
39.78995,-1.03331,Rock Art of the Mediterranean Basin on the Iberian Peninsula
41.11472222,1.259305556,Archaeological Ensemble of Tarraco
40.48138889,-3.368055556,University and Historic Precinct of Alcal¨¢ de Henares
28.47788889,-16.31177778,San Crist¨®bal de La Laguna
38.26666667,-0.716666667,Palmeral of Elche
43.01064079,-7.553069941,Roman Walls of Lugo
42.50472222,0.803611111,Catalan Romanesque Churches of the Vall de Bo¨ª
42.34972222,-3.515277778,Archaeological Site of Atapuerca
40.03645,-3.60934,Aranjuez Cultural Landscape
43.323175,-3.016833333,Vizcaya Bridge
28.27138889,-16.64361111,Teide National Park
43.38583333,-8.406388889,Tower of Hercules
39.73083333,2.694722222,Cultural Landscape of the Serra de Tramuntana
37.025,-4.544444444,Antequera Dolmens Site
39.9975,3.908888889,Talayotic Menorca
37.88588889,-4.867694444,Caliphate City of Medina Azahara
28.04438889,-15.66119444,Risco Caido and the Sacred Mountains of Gran Canaria Cultural Landscape
40.41533333,-3.687055556,"Paseo del Prado and Buen Retiro, a landscape of Arts and Sciences"
8.333333333,80.38333333,Sacred City of Anuradhapura
7.915833333,81.00055556,Ancient City of Polonnaruwa
7.95,80.75,Ancient City of Sigiriya
6.416666667,80.5,Sinharaja Forest Reserve
7.293611111,80.64027778,Sacred City of Kandy
6.028051,80.216346,Old Town of Galle and its Fortifications
7.856666667,80.64916667,Rangiri Dambulla Cave Temple
7.45245,80.8021,Central Highlands of Sri Lanka
31.70435278,35.2075,"Birthplace of Jesus: Church of the Nativity and the Pilgrimage Route, Bethlehem"
31.71638889,35.15888889,"Palestine: Land of Olives and Vines ¨C Cultural Landscape of Southern Jerusalem, Battir"
31.52444444,35.10833333,Hebron/Al-Khalil Old Town
31.87130556,35.44405556,Ancient Jericho/Tell es-Sultan
31.44730556,34.36636111,Saint Hilarion Monastery/ Tell Umm Amer
19.73611111,37.44305556,Sanganeb Marine National Park and Dungonab Bay ¨C Mukkawar Island Marine National Park
18.537,31.82802778,Gebel Barkal and the Sites of the Napatan Region
16.93333333,33.71666667,Archaeological Sites of the Island of Meroe
5.82611,-55.15,Historic Inner City of Paramaribo
4.0,-56.5,Central Suriname Nature Reserve
5.431111111,-54.98266667,Jodensavanne Archaeological Site: Jodensavanne Settlement and Cassipora Creek Cemetery
59.33514,17.54264,Birka and Hovg?rden
59.97,16.01,Engelsberg Ironworks
58.70111,11.34111,Rock Carvings in Tanum
59.27556,18.09944,Skogskyrkog?rden
59.32306,17.88333,Royal Domain of Drottningholm
57.64167,18.29583,Hanseatic Town of Visby
65.64611,22.02861,"Church Town of Gammelstad, Lule?"
67.33333,17.58333,Laponian Area
56.16667,15.58333,Naval Port of Karlskrona
56.325,16.48333,Agricultural Landscape of Southern ?land
60.60472,15.63083,Mining Area of the Great Copper Mountain in Falun
57.1,12.38333333,"Grimeton Radio Station, Varberg"
61.70722222,16.19583333,Decorated Farmhouses of H?lsingland
46.94806,7.45028,Old City of Berne
47.42333,9.37778,Abbey of St Gall
46.62945,10.44765,Benedictine Convent of St John at M¨¹stair
46.19314,9.02242,"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona"
46.5,8.033333333,Swiss Alps Jungfrau-Aletsch
46.91666667,9.25,Swiss Tectonic Arena Sardona
46.49194444,6.746111111,"Lavaux, Vineyard Terraces"
47.10388889,6.832777778,"La Chaux-de-Fonds / Le Locle, Watchmaking Town Planning"
33.51083333,36.30972222,Ancient City of Damascus
36.19916667,37.16277778,Ancient City of Aleppo
32.51916667,36.48416667,Ancient City of Bosra
34.55416667,38.26666667,Site of Palmyra
34.75666667,36.29444444,Crac des Chevaliers and Qal¡¯at Salah El-Din
36.33416667,36.84416667,Ancient Villages of Northern Syria
39.50788889,67.45872222,Proto-urban Site of Sarazm
38.765,72.30527778,Tajik National Park (Mountains of the Pamirs)
37.20472222,68.34138889,Tugay forests of the Tigrovaya Balka Nature Reserve
17.00722,99.78972,Historic Town of Sukhothai and Associated Historic Towns
17.407772,103.237589,Ban Chiang Archaeological Site
14.34778,100.56056,Historic City of Ayutthaya
14.33,102.05,Dong Phayayen-Khao Yai Forest Complex
15.33333,98.91667,Thungyai-Huai Kha Khaeng Wildlife Sanctuaries
12.86566667,99.40016667,Kaeng Krachan Forest Complex
17.73105833,102.3562667,"Phu Phrabat, a testimony to the S¨©ma stone tradition of the Dvaravati period"
15.46581667,101.1511139,The Ancient Town of Si Thep and its Associated Dvaravati Monuments
37.16361,9.67472,Ichkeul National Park
36.81667,10.16667,Medina of Tunis
36.85278,10.32333,Archaeological Site of Carthage
35.29639,10.70694,Amphitheatre of El Jem
36.94639,11.09917,Punic Town of Kerkuane and its Necropolis
35.82778,10.63861,Medina of Sousse
35.68167,10.10389,Kairouan
36.42361,9.22028,Dougga / Thugga
33.79241944,11.00395833,Djerba: Testimony to a settlement pattern in an island territory
41.00847,28.97993,Historic Areas of Istanbul
38.66667,34.85,G?reme National Park and the Rock Sites of Cappadocia
39.371271,38.121826,Great Mosque and Hospital of Divri?i
40.01389,34.62056,Hattusha: the Hittite Capital
38.03661,38.76369,Nemrut Da?
36.335,29.32028,Xanthos-Letoon
37.92389,29.12333,Hierapolis-Pamukkale
41.26,32.68972,City of Safranbolu
39.95644,26.239,Archaeological Site of Troy
37.92916667,27.35944444,Ephesus
41.67777778,26.55944444,Selimiye Mosque and its Social Complex
37.66666667,32.82805556,Neolithic Site of ?atalh?y¨¹k
40.18473056,29.06233611,Bursa and Cumal?k?z?k: the Birth of the Ottoman Empire
39.12583333,27.18,Pergamon and its Multi-Layered Cultural Landscape
37.9031,40.23930833,Diyarbak?r Fortress and Hevsel Gardens Cultural Landscape
40.5,43.56666667,Archaeological Site of Ani
37.70833333,28.72361111,Aphrodisias
37.22324194,38.92236389,G?bekli Tepe
38.3822,38.36109167,Arslantepe Mound
39.64333333,31.98611111,Gordion
38.75503611,30.529575,Wooden Hypostyle Mosques of Medieval Anatolia
37.70083,62.1775,State Historical and Cultural Park ¡°Ancient Merv¡±
42.18318,59.08494,Kunya-Urgench
37.99972222,58.19861111,Parthian Fortresses of Nisa
-1.080555556,29.66138889,Bwindi Impenetrable National Park
0.223611111,29.92416667,Rwenzori Mountains National Park
0.348611111,32.55138889,Tombs of Buganda Kings at Kasubi
50.45258,30.51686,"Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings, Kyiv-Pechersk Lavra"
49.84163,24.03198,L'viv ¨C the Ensemble of the Historic Centre
48.29666667,25.92472222,Residence of Bukovinian and Dalmatian Metropolitans
44.61083333,33.49138889,Ancient City of Tauric Chersonese and its Chora
46.48645,30.74161389,The Historic Centre of Odesa
24.06777778,55.80638889,"Cultural Sites of Al Ain (Hafit, Hili, Bidaa Bint Saud and Oases Areas)"
55.24083333,-6.511666667,Giant's Causeway and Causeway Coast
54.77472222,-1.576111111,Durham Castle and Cathedral
52.62638889,-2.472777778,Ironbridge Gorge
54.11611111,-1.573055556,Studley Royal Park including the Ruins of Fountains Abbey
51.17888889,-1.825277778,"Stonehenge, Avebury and Associated Sites"
53.13972222,-4.276944444,Castles and Town Walls of King Edward in Gwynedd
57.81722222,-8.576666667,St Kilda
54.47661111,-3.082416667,The English Lake District
51.84194444,-1.361388889,Blenheim Palace
51.499,-0.127,Palace of Westminster and Westminster Abbey including Saint Margaret¡¯s Church
51.38130556,-2.359055556,City of Bath
55.66333333,-3.783055556,New Lanark
-24.36666667,-128.3333333,Henderson Island
51.50805556,-0.076111111,Tower of London
51.28,1.083333333,"Canterbury Cathedral, St Augustine's Abbey, and St Martin's Church"
58.99605556,-3.188666667,Heart of Neolithic Orkney
55.95,-3.216666667,Old and New Towns of Edinburgh
-40.32472222,-9.928611111,Gough and Inaccessible Islands
51.48116667,-0.003777778,Maritime Greenwich
32.37944444,-64.67777778,"Historic Town of St George and Related Fortifications, Bermuda"
51.77638889,-3.088055556,Blaenavon Industrial Landscape
53.83916667,-1.788333333,Saltaire
50.70555556,-2.989888889,Dorset and East Devon Coast
53.02888889,-1.488055556,Derwent Valley Mills
51.48194444,-0.294027778,"Royal Botanic Gardens, Kew"
50.13611111,-5.383611111,Cornwall and West Devon Mining Landscape
52.97027778,-3.087777778,Pontcysyllte Aqueduct and Canal
56.00111111,-3.388888889,The Forth Bridge
36.12266944,-5.342061111,Gorham's Cave Complex
53.23391667,-2.303861111,Jodrell Bank Observatory
53.12083333,-4.115,The Slate Landscape of Northwest Wales
58.39916667,-4.046111111,The Flow Country
-3.18722,35.54083,Ngorongoro Conservation Area
-8.95778,39.52278,Ruins of Kilwa Kisiwani and Ruins of Songo Mnara
-2.33333,34.56667,Serengeti National Park
-6.16306,39.18917,Stone Town of Zanzibar
-9.0,37.4,Selous Game Reserve
-3.06667,37.36667,Kilimanjaro National Park
-4.724444444,35.83388889,Kondoa Rock-Art Sites
37.26166667,-108.4855556,Mesa Verde National Park
44.46056,-110.82778,Yellowstone National Park
36.10083333,-112.0905556,Grand Canyon National Park
25.55444444,-80.99638889,Everglades National Park
39.94861111,-75.15,Independence Hall
41.37388889,-123.9980556,Redwood National and State Parks
37.18722222,-86.10305556,Mammoth Cave National Park
47.74833333,-123.4488889,Olympic National Park
38.65861111,-90.06138889,Cahokia Mounds State Historic Site
35.59305556,-83.43555556,Great Smoky Mountains National Park
18.46666667,-66.125,La Fortaleza and San Juan National Historic Site in Puerto Rico
40.68944444,-74.04472222,Statue of Liberty
37.74611111,-119.5966667,Yosemite National Park
36.06377778,-107.9708333,Chaco Culture
19.40083333,-155.1236111,Hawaii Volcanoes National Park
38.03277778,-78.50388889,Monticello and the University of Virginia in Charlottesville
36.438,-105.546,Taos Pueblo
32.16666667,-104.3833333,Carlsbad Caverns National Park
25.34907,-170.14582,Papah¨¡naumoku¨¡kea
32.63694444,-91.40638889,Monumental Earthworks of Poverty Point
29.32805556,-98.46,San Antonio Missions
39.90557083,-79.46647556,The 20th-Century Architecture of Frank Lloyd Wright
40.05365833,-82.44606111,Hopewell Ceremonial Earthworks
-34.47119,-57.849898,Historic Quarter of the City of Colonia del Sacramento
-33.11777778,-58.33166667,Fray Bentos Industrial Landscape
-34.74391944,-55.76640833,The work of engineer Eladio Dieste: Church of Atl¨¢ntida
41.378088,60.360253,Itchan Kala
39.77472,64.42861,Historic Centre of Bukhara
39.66861,67.0,Samarkand ¨C Crossroad of Cultures
39.05,66.83333,Historic Centre of Shakhrisyabz
-17.62806944,168.1777194,Chief Roi Mata¡¯s Domain
11.409794,-69.679228,Coro and its Port
5.337994,-62.037883,Canaima National Park
10.49073,-66.89068,Ciudad Universitaria de Caracas
20.83277778,107.1611111,Ha Long Bay - Cat Ba Archipelago
16.46944,107.57778,Complex of Hu¨¦ Monuments
15.88333333,108.3333333,Hoi An Ancient Town
15.773843,108.109169,My Son Sanctuary
17.53722222,106.15125,Phong Nha-Ke Bang National Park
21.03752,105.838623,Central Sector of the Imperial Citadel of Thang Long - Hanoi
20.07805556,105.6047222,Citadel of the Ho Dynasty
20.25666667,105.8963889,Trang An Landscape Complex
15.92694,48.62667,Old Walled City of Shibam
15.35555556,44.20805556,Old City of Sana'a
14.19533333,43.31552778,Historic Town of Zabid
12.5,53.83333333,Socotra Archipelago
15.42687778,45.33522778,"Landmarks of the Ancient Kingdom of Saba, Marib"
-15.81944444,29.40805556,"Mana Pools National Park, Sapi and Chewore Safari Areas"
-20.5,28.5,Matobo Hills
-20.28333333,30.93333333,Great Zimbabwe National Monument
-20.15833333,28.37666667,Khami Ruins National Monument
48.9,22.18333333,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe
40.99183333,20.70416667,Natural and Cultural Heritage of the Ohrid region
46.46841389,6.829336111,"The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement"
-18.25,-69.59166667,"Qhapaq ?an, Andean Road System"
-28.54333333,-54.26583333,"Jesuit Missions of the Guaranis: San Ignacio Mini, Santa Ana, Nuestra Se?ora de Loreto and Santa Maria Mayor (Argentina), Ruins of Sao Miguel das Missoes (Brazil)"
50.49222222,5.866944444,The Great Spa Towns of Europe
47.27833333,8.2075,Prehistoric Pile Dwellings around the Alps
48.11519444,16.86138889,Frontiers of the Roman Empire ¨C The Danube Limes (Western Segment)
47.71927778,16.72272222,Fert? / Neusiedlersee Cultural Landscape
37.42147222,55.72427778,Hyrcanian Forests
59.05777778,26.33777778,Struve Geodetic Arc
52.7275,23.98111111,Bia?owie?a Forest
50.17444,3.23139,Belfries of Belgium and France
53.04222222,6.391588889,Colonies of Benevolence
11.88416667,2.487777778,W-Arly-Pendjari Complex
10.14808333,1.100222222,"Koutammakou, the Land of the Batammariba"
43.09221389,17.92405278,Ste?ci Medieval Tombstone Graveyards
2.609444444,16.55416667,Sangha Trinational
61.19758333,-140.9919722,Kluane / Wrangell-St. Elias / Glacier Bay / Tatshenshini-Alsek
48.99605556,-113.9041667,Waterton Glacier International Peace Park
34.30444444,108.8572222,Silk Roads: the Routes Network of Chang'an-Tianshan Corridor
9.407083333,-82.93880556,Talamanca Range-La Amistad Reserves / La Amistad National Park
7.60318,-8.39097,Mount Nimba Strict Nature Reserve
45.70333333,9.663611111,Venetian Works of Defence between the 16th and 17th Centuries: <em>Stato da Terra</em> ¨C Western <em>Stato da Mar</em>
50.40652778,12.83734444,Erzgebirge/Kru?noho?¨ª Mining Region
53.52861111,8.556111111,Wadden Sea
55.35555556,9.481388889,Moravian Church Settlements
63.3,21.3,High Coast / Kvarken Archipelago
42.68542,-0.0005,Pyr¨¦n¨¦es - Mont Perdu
13.69111111,-15.5225,Stone Circles of Senegambia
52.18033333,4.433,Frontiers of the Roman Empire ¨C The Lower German Limes
51.547653,14.729389,Muskauer Park / Park Mu?akowski
54.99261111,-2.601,Frontiers of the Roman Empire
41.89022222,12.49230556,"Historic Centre of Rome, the Properties of the Holy See in that City Enjoying Extraterritorial Rights and San Paolo Fuori le Mura"
48.47573,20.48687,Caves of Aggtelek Karst and Slovak Karst
45.88888889,8.913888889,Monte San Giorgio
46.49833333,9.846388889,Rhaetian Railway in the Albula / Bernina Landscapes
43.71833333,68.67888889,Western Tien-Shan
44.02583333,79.03416667,Cold Winter Deserts of Turan
-29.76527778,29.12305556,Maloti-Drakensberg Park
55.27458,20.96239,Curonian Spit
50.275,92.71972222,Uvs Nuur Basin
49.93022222,115.4254444,Landscapes of Dauria
49.53388889,21.03222222,Wooden <em>Tserkvas</em> of the Carpathian Region in Poland and Ukraine
40.6975,-6.661111111,Prehistoric Rock Art Sites in the C?a Valley and Siega Verde
38.77527778,-4.838888889,Heritage of Mercury. Almad¨¦n and Idrija
39.44148889,69.68555833,Silk Roads: Zarafshan-Karakum Corridor
-17.92453,25.85539,Mosi-oa-Tunya / Victoria Falls
